class_name,class_id,image_path,image_h,image_w,img_mean,img_std,img_min,img_max,img_p10,img_p50,img_p90,img_entropy,img_skew,img_kurtosis,img_grad_mean,gb_rect_w,gb_rect_h,gb_rect_area,gb_rect_aspect,gb_rect_area_ratio_img,gb_mean,gb_std,gb_min,gb_max,gb_p10,gb_p50,gb_p90,gb_entropy,gb_skew,gb_kurtosis,gb_grad_mean,poly_count,poly_area_total,poly_area_mean,poly_area_max,poly_area_total_ratio_gb,poly_mbr_area_mean,poly_mbr_aspect_mean,poly_mbr_fill_mean
no_tumor,2,no_tumor/00555598_US_Image8_1.png,320,320,63.877822265625,30.705912315331847,0.0,197.0,22.0,65.0,104.0,6.85116878528363,0.18496456158130373,-0.19181602471293235,1.8580845516069493,259.0476190476191,320.0,82895.2380952381,0.8095238095238096,0.8095238095238096,66.17342548076923,31.64885058440762,0.0,197.0,22.0,68.0,107.0,6.884805867053682,0.1754732507729205,-0.49743565969748005,1.9479921633673483,2,1826.794391225878,913.397195612939,1514.035818409,0.022037386383124673,1201.2774203172303,1.5291667875076274,0.8255744296223027
no_tumor,2,no_tumor/00555722_US_Image2_1.png,320,320,51.26955078125,22.068638013764634,4.0,197.0,26.0,49.0,76.0,6.313062017261619,1.3094160036627809,3.230955181521649,2.0764460590435454,318.3760683760683,240.38461538461536,76532.70874424718,1.3244444444444443,0.7473897338305389,49.88401253918495,24.520400198250954,4.0,197.0,24.0,46.0,80.0,6.406074241811263,1.3884163332073944,2.6697713882016867,2.205715549311897,1,1297.3347402871004,1297.3347402871004,1297.3347402871004,0.01695137623604128,1506.0835153022126,1.8863202252443232,0.8613962818833294
no_tumor,2,no_tumor/00555732_US_Image1_1.png,320,320,83.00380859375,40.490922559425144,2.0,229.0,36.0,76.0,142.0,7.282599805064242,0.6215233091509845,-0.10358567906202243,2.475239016006016,313.4130146082339,260.2921646746347,81578.95200958011,1.2040816326530621,0.7966694532185558,75.45663200145958,37.4926444765981,2.0,223.0,32.0,71.0,130.0,7.145311462694698,0.8262730937738856,0.5700522664086751,2.497141606052497,1,6796.931735657243,6796.931735657243,6796.931735657243,0.08331722298735897,9086.197304341244,1.4719576430827273,0.7480502027410053
no_tumor,2,no_tumor/00555976_US_Image1_1.png,320,320,46.190810546875,26.115911014783237,0.0,218.0,15.0,44.0,78.0,6.576683811890637,1.0954334756413324,2.3714283125767563,1.972636451527847,320.0,194.59459459459458,62270.270270270266,1.6444444444444446,0.6081081081081081,38.06363201530612,24.091832123642465,0.0,218.0,12.0,33.0,71.0,6.371046270537113,1.2303504591964494,2.2002218891318144,1.9226071844257722,1,902.2644265887793,902.2644265887793,902.2644265887793,0.014489489489489946,1226.7061584623298,1.5609755566524952,0.7355179725516039
no_tumor,2,no_tumor/00556009_US_Image1_1.png,320,320,61.547392578125,34.793296151249294,0.0,203.0,14.0,59.0,108.0,7.020522747141481,0.5840145602788027,0.3473894786174485,3.3246711393665955,317.226533733643,270.0957344360732,85681.53361139806,1.174496644295302,0.8367337266738092,61.55315741836664,36.329790938009936,0.0,203.0,12.0,59.0,110.0,7.054241207134989,0.5562202255004548,0.18126375693701346,3.44284437843044,1,1603.1627821081202,1603.1627821081202,1603.1627821081202,0.018710715302776213,2011.7436152691953,1.4325491891073125,0.7969021350136597
no_tumor,2,no_tumor/00556237_US_Image1_1.png,320,320,86.999091796875,46.63293863753432,0.0,246.0,22.0,86.0,148.0,7.488563559215425,0.28010167933956753,-0.15446426546534076,9.197951151866718,319.1472179601066,272.631833965921,87009.69133758538,1.170616113744076,0.8497040169686072,83.95449361313868,48.00271391515119,0.0,246.0,18.0,82.0,147.0,7.507539200166405,0.3795263369098391,-0.153389238920139,9.41014382007094,1,1961.3427838392672,1961.3427838392672,1961.3427838392672,0.022541658908196018,2484.7571473792195,1.2828224851332461,0.7893498911585706
no_tumor,2,no_tumor/00556480_US_Image1_1.png,320,320,60.301015625,29.68026416661004,2.0,200.0,24.0,58.0,99.0,6.76847641221005,0.9620207367115202,1.6877316222602863,1.6000644537544313,148.5493230174082,317.0956702871597,47104.34715290885,0.4684684684684686,0.4600033901651255,70.78681777890338,35.787547960853246,9.0,200.0,23.0,68.0,121.0,7.069214691374542,0.5270559628016883,0.024620413118305873,2.102614972246259,3,840.4290409321984,280.1430136440661,472.4484515833319,0.017841857317415322,361.63739306676626,1.166670731876761,0.783778607788546
no_tumor,2,no_tumor/00556486_US_Image5_1.png,320,320,71.66447265625,32.099532091046065,2.0,251.0,31.0,66.0,115.0,6.837989581391947,0.8709699987804149,1.903855621781295,1.1830974911864374,312.28915662650604,320.0,99932.53012048194,0.9759036144578314,0.9759036144578315,71.60179140127389,32.23283761686935,2.0,251.0,31.0,66.0,115.0,6.841441000414482,0.8732162330398694,1.9050922602539995,1.1953642054558664,1,1419.5383945420326,1419.5383945420326,1419.5383945420326,0.014204968020229154,1635.07040527981,1.100000138521203,0.8681818164882671
no_tumor,2,no_tumor/00556548_US_Image1_1.png,320,320,74.81544921875,34.51355575499125,1.0,217.0,35.0,69.0,125.0,7.0653781475179835,0.5832527834062963,-0.07145148648889466,3.5110108497153294,320.0,257.3333333333333,82346.66666666666,1.2435233160621764,0.8041666666666666,75.34375,34.97597569284068,1.0,217.0,33.0,70.0,125.0,7.0929760329793154,0.5268587195630334,-0.06840378132477332,3.695030220811783,3,8257.445341431332,2752.4817804771105,4601.884747832024,0.1002766192693248,3394.1678390283682,1.2468915054011742,0.8097369738468349
no_tumor,2,no_tumor/00556592_US_Image2_2.png,320,320,87.75451171875,23.87772090917115,0.0,189.0,61.0,87.0,119.0,6.577749071290455,-0.06855804561305105,0.3207355393032909,1.5454740768952822,244.40321583178724,317.6252319109462,77628.62810835245,0.7694704049844237,0.7580920713706294,90.09767680657168,24.693354560684103,19.0,189.0,59.0,92.0,121.0,6.633350495496236,-0.22701013060026176,0.031307820756185656,1.6156926670859593,1,944.1917054331279,944.1917054331279,944.1917054331279,0.012162931748777583,1230.8023833049665,1.2404905655144702,0.767135096779527
no_tumor,2,no_tumor/00557084_US_Image12_1.png,320,320,81.2174609375,49.91241230542671,0.0,236.0,26.0,69.0,156.0,7.474298107205793,0.7481605645923826,-0.030744780598690902,4.881317200363285,319.2585525419109,260.8150470219436,83267.43439337614,1.2240802675585285,0.8131585389978139,80.03243082061068,47.27045540762395,0.0,236.0,30.0,68.0,150.0,7.390742696398767,0.9109222579920138,0.3602662788592963,4.835601569675211,3,1110.0763988851395,370.0254662950465,617.2225696606911,0.013331459134922563,472.9982518026645,1.4634649748002664,0.8036229476863821
no_tumor,2,no_tumor/00557117_US_Image7_1.png,320,320,66.644580078125,29.650894453852644,5.0,221.0,29.0,64.0,104.0,6.805659260752099,0.8759451945562143,1.4279379511438162,2.551743669371771,278.58823529411757,316.23529411764713,88099.43252595155,0.8809523809523805,0.8603460207612456,65.72259658580413,30.36809186169976,5.0,221.0,27.0,63.0,104.0,6.835967332774864,0.8624945431943467,1.2540475044988435,2.520446096654275,1,879.9552422820707,879.9552422820707,879.9552422820707,0.009988205565601814,1106.6971359599847,1.0729558040711453,0.7951183875783406
no_tumor,2,no_tumor/00557364_US_Image2_1.png,320,320,81.24224609375,47.9178910802642,0.0,226.0,17.0,75.0,152.0,7.403255228597568,0.561026201560816,-0.18530744849182046,1.836609732516919,318.3643665571376,299.3793355239138,95311.71251436758,1.0634146341463413,0.9307784425231209,80.77540490033222,48.669990388670016,0.0,226.0,16.0,75.0,153.0,7.414264283658408,0.5695651138931469,-0.2097014317833068,1.85792003654523,1,1549.8075921483978,1549.8075921483978,1549.8075921483978,0.016260410722499348,1985.6947679718724,1.1416735055124818,0.7804863149895508
no_tumor,2,no_tumor/00557456_US_Image6_1.png,320,320,51.48896484375,44.46722102192609,0.0,255.0,1.0,44.0,113.0,6.913949976928885,0.8249668827922383,0.2404582705561804,2.0348050273928457,318.8529072240112,282.88474390910744,90198.6230047388,1.1271477663230243,0.8808459277806523,45.66725352112676,41.79728885328597,0.0,255.0,1.0,37.0,103.0,6.7582891459836985,0.9827968258764732,0.7829385721260129,2.0708744594460766,1,1905.056931505038,1905.056931505038,1905.056931505038,0.021120687523189255,2456.930919980354,1.4938674102423322,0.775380746773406
no_tumor,2,no_tumor/00557475_US_Image1_2.png,320,320,70.79505859375,25.600790221348724,4.0,209.0,40.0,68.0,104.0,6.59414624293578,0.42954135141518845,-0.03169304479519841,1.4342229904588912,299.57446808510633,320.0,95863.82978723402,0.9361702127659572,0.9361702127659572,71.95594791666667,25.59046426888905,4.0,209.0,40.0,70.0,105.0,6.610286930955868,0.38408984206323527,0.002277562495198726,1.4888488421754393,1,1871.616115889512,1871.616115889512,1871.616115889512,0.01952369439071535,2675.328603307251,1.7327583595714706,0.6995836375299144
no_tumor,2,no_tumor/00557490_US_Image2_2.png,320,320,79.539501953125,31.331822290336056,20.0,208.0,39.0,78.0,124.0,6.85886737404673,0.6535849809521528,0.4797533063439787,1.575630621392787,203.50877192982458,318.1286549707603,64741.97188878631,0.6397058823529411,0.6322458192264289,78.81213414634146,35.50016290352942,20.0,208.0,35.0,79.0,130.0,6.951684693146232,0.5682486866354385,-0.1552518857684606,1.8956234088934283,1,1407.1387489155168,1407.1387489155168,1407.1387489155168,0.021734567358138213,1868.8591207646532,1.9759006793927056,0.752939979948718
no_tumor,2,no_tumor/00557872_US_Image4_1.png,320,320,132.0812109375,48.49720198213635,0.0,255.0,77.0,131.0,194.0,7.43568888911569,-0.3986309011697338,0.5341521628677932,2.672701881854315,243.3802816901409,320.0,77881.69014084508,0.7605633802816902,0.7605633802816902,139.48687243852459,45.09366455268501,0.0,255.0,84.0,140.0,197.0,7.487692063060579,-0.19606423323859268,-0.027024803560465216,2.8375619564799752,1,985.2013489386882,985.2013489386882,985.2013489386882,0.012649973917579363,1279.745830285363,1.2857148384563075,0.7698414213383324
no_tumor,2,no_tumor/00557916_US_Image1_1.png,320,320,84.359716796875,31.386112454363012,0.0,201.0,47.0,81.0,130.0,6.900149415232384,0.555580215289988,-0.012211461439390892,1.5709626070567095,301.39534883720927,320.0,96446.51162790696,0.941860465116279,0.941860465116279,84.95783319536424,31.29281622632412,0.0,201.0,47.0,82.0,130.0,6.89931047618927,0.5477657635279634,-0.0894894342158934,1.6168627572719088,1,2208.3288263925933,2208.3288263925933,2208.3288263925933,0.022896927935687098,2824.4452510812553,1.4117650018728674,0.781862854501145
no_tumor,2,no_tumor/00557938_US_Image1_2.png,320,320,57.2058984375,35.43656839016632,0.0,206.0,16.0,54.0,98.0,7.001590889275095,0.8088845385140746,0.9046637963606914,1.6055527886014511,198.36082581180617,317.8752982674551,63054.00666950659,0.6240208877284594,0.6157617838819003,66.26470912556513,36.26001524711031,3.0,206.0,23.0,61.0,112.0,7.038583847011061,0.890082176571795,0.8034281264528293,2.036625708884688,1,439.58692022570176,439.58692022570176,439.58692022570176,0.0069715937724587045,561.1493286407785,1.7512354747803316,0.7833688784596313
no_tumor,2,no_tumor/00557939_US_Image9_1.png,320,320,45.016142578125,40.99759524153882,0.0,222.0,4.0,31.0,108.0,6.898740136283327,1.1893624784169348,0.8524379400534983,2.3367122725807867,315.7333333333334,298.66666666666663,94299.02222222224,1.0571428571428576,0.920888888888889,45.930410094637224,41.77903713329874,0.0,222.0,4.0,31.0,110.0,6.923715963818243,1.145245296851759,0.6974865284032101,2.42538827958233,1,4362.985566219664,4362.985566219664,4362.985566219664,0.04626755891421635,5549.338794933865,1.2440211582914906,0.7862171922541018
no_tumor,2,no_tumor/00557942_US_Image1_1.png,320,320,111.804990234375,48.0878648171832,0.0,244.0,48.0,107.0,180.0,7.569784796817105,0.19991398496661794,-0.5448185220510751,4.201291028232697,318.0124223602485,186.61145617667347,59344.76121891729,1.7041420118343207,0.5795386837784892,115.30055692656573,52.60746219622,2.0,244.0,42.0,114.0,187.0,7.660834812598351,0.04886278414286816,-0.8797116478845588,4.5527838455253375,1,3055.6777521061886,3055.6777521061886,3055.6777521061886,0.05149026955949959,3876.4264594810084,1.851350853408825,0.7882718230427348
no_tumor,2,no_tumor/00557965_US_Image5_1.png,320,320,136.044697265625,34.26806754584099,31.0,231.0,87.0,138.0,181.0,7.106297381245913,-0.09681306256709574,-0.45356752892347485,2.557134347015108,320.0,317.593984962406,101630.07518796992,1.0075757575757576,0.9924812030075187,136.12713246855347,34.3450819329361,31.0,231.0,87.0,139.0,181.0,7.1080837456178205,-0.10265135628160932,-0.46065072084921876,2.5638125374659735,1,1447.2270902820892,1447.2270902820892,1447.2270902820892,0.014240145819093119,1701.939179903915,1.5,0.8503400752333548
no_tumor,2,no_tumor/00558065_US_Image2_1.png,320,320,85.784921875,55.082965932594774,0.0,233.0,19.0,77.0,167.0,7.626782009493603,0.5528684298682207,-0.51989583005891,3.642564868797547,319.99999999999994,251.0,80319.99999999999,1.2749003984063743,0.7843749999999998,76.11110557768924,51.25205982813085,0.0,229.0,18.0,68.0,151.0,7.4863770403907175,0.7729110642665243,-0.05989700346320603,3.560950709047672,1,975.2860503931297,975.2860503931297,975.2860503931297,0.012142505607484186,1274.804563804355,1.1071766074771083,0.7650475046015033
no_tumor,2,no_tumor/00558066_US_Image15_1.png,320,320,92.176064453125,31.752644872301126,1.0,254.0,49.0,93.0,129.0,6.929087073963601,0.6074838991586645,1.476376154371028,3.0073145245559036,271.0828025477707,320.0,86746.49681528663,0.8471337579617835,0.8471337579617836,92.45258501838235,33.03744712693622,1.0,254.0,47.0,93.0,131.0,6.961503593041309,0.6108762597656339,1.3752569274213915,3.1506910695205597,1,795.5535721530323,795.5535721530323,795.5535721530323,0.009171016713758962,1129.9768779048463,1.0624999707564715,0.7040441160425449
no_tumor,2,no_tumor/00558371_US_Image1_2.png,320,320,66.829228515625,31.181585536230344,2.0,209.0,33.0,62.0,108.0,6.855321250081472,1.0082985504108193,1.1854293813337673,1.571919647652809,311.68831168831167,319.99999999999994,99740.25974025972,0.9740259740259741,0.9740259740259738,67.18265224358974,31.30407391389545,2.0,209.0,33.0,62.0,109.0,6.8601145351566295,1.006830187167065,1.1538587270789362,1.596089704424123,1,3367.852926294494,3367.852926294494,3367.852926294494,0.03376623376623387,4302.521243288764,1.4000000825740988,0.7827626491206288
no_tumor,2,no_tumor/00558622_US_Image6_1.png,320,320,94.924677734375,40.036550688207726,3.0,225.0,44.0,94.0,150.0,7.322450671334481,0.2628764565205259,-0.5239706575023204,2.34379241984785,305.3459496147244,316.8443326546093,96747.13363446531,0.9637096774193553,0.9447962268990753,94.64090431125132,40.52085663043445,3.0,225.0,43.0,93.0,151.0,7.334323396048605,0.2676340680229246,-0.5588340979052155,2.3749961340604737,1,2977.5982838495693,2977.5982838495693,2977.5982838495693,0.030777121471109156,3579.665083647007,2.0442630388629572,0.8318091816611948
no_tumor,2,no_tumor/00558848_US_Image1_2.png,320,320,88.046806640625,29.307670620253468,0.0,194.0,48.0,88.0,123.0,6.859479127064431,0.04810461327634084,0.288801210113812,1.8563950819832225,320.0,225.08474576271186,72027.1186440678,1.4216867469879517,0.7033898305084746,86.29771847345133,30.60828711917506,17.0,194.0,44.0,85.0,124.0,6.889539683587427,0.22182161774180986,0.2658151461042362,1.933599745571703,1,672.910083309398,672.910083309398,672.910083309398,0.009342454564018846,875.1508368184004,1.214285871605286,0.768907547132965
no_tumor,2,no_tumor/00559405_US_Image1_1.png,320,320,119.099130859375,29.038358037703244,8.0,247.0,87.0,115.0,160.0,6.7992432831985,0.6596216520062909,1.0496681713537344,1.8402718776550553,316.45919778699863,296.5421853388658,93843.50208234094,1.0671641791044777,0.9164404500228608,120.39711581221015,29.63702833044877,8.0,247.0,86.0,117.0,162.0,6.83178385887812,0.5753837070927456,0.8984822618536437,1.9122346339139182,1,512.5199862009613,512.5199862009613,512.5199862009613,0.005461432862461396,605.3552667252625,1.1587722702840597,0.8466433090992929
no_tumor,2,no_tumor/00559533_US_Image7_1_R3.png,320,320,132.52400390625,29.96099401044189,7.0,252.0,98.0,129.0,176.0,6.822829573508006,0.7218141206494632,0.5975307856478071,3.090274319085147,319.02735562310016,220.790273556231,70438.13711994527,1.4449339207048453,0.6878724328119655,127.81582207207207,23.803821843282226,7.0,252.0,98.0,128.0,154.0,6.5280040467283085,0.5062054284491171,1.8572867946709941,3.2120666112980194,1,992.1111492076889,992.1111492076889,992.1111492076889,0.014084857859291151,1305.2871397906565,1.4230084333531332,0.7600711896746373
no_tumor,2,no_tumor/00559544_US_Image12_1.png,320,320,95.916025390625,47.58365319918811,5.0,236.0,41.0,84.0,166.0,7.44237865187344,0.5453512742947942,-0.6862756939487706,3.152950712409301,240.21318920541978,318.28247569718127,76455.64855541642,0.7547169811320753,0.7466371929239886,102.06058871733504,49.441949832908996,5.0,236.0,42.0,94.0,172.0,7.5303543264099115,0.34053249849313216,-0.9085178378145278,3.469978407346705,1,5159.478842655197,5159.478842655197,5159.478842655197,0.06748329181872696,6972.411517658678,2.05403230944088,0.7399848430615494
no_tumor,2,no_tumor/00559748_US_Image2_2.png,320,320,82.422490234375,44.22352986588398,2.0,249.0,33.0,71.0,153.0,7.279627517117012,0.8091346194510335,-0.06541633855781592,2.108340901766619,320.0,298.66666666666663,95573.33333333331,1.0714285714285716,0.9333333333333331,82.35478125,44.1612310537344,2.0,249.0,32.0,71.0,152.0,7.292257581540923,0.7839952638167533,-0.07555597599256947,2.167647579662288,1,1877.333333333314,1877.333333333314,1877.333333333314,0.019642857142856945,2431.9998779296875,1.0555555025736492,0.7719298633071684
no_tumor,2,no_tumor/00559754_US_Image10_1.png,320,320,61.3418359375,36.50830657498487,0.0,224.0,19.0,54.0,113.0,7.053688864916542,0.9338743166454642,0.7563593412310041,3.0347171359095304,315.73096164535855,255.6976097832129,80731.65222727344,1.2347826086956522,0.7883950412819672,60.44843010646688,38.65886080805642,0.0,224.0,16.0,52.0,115.0,7.098789352560298,0.9299397455049198,0.5718420980804462,3.2153393057386848,1,1702.8216775884212,1702.8216775884212,1702.8216775884212,0.02109236749911529,2128.519539391331,1.5843534785473932,0.8000028405073313
no_tumor,2,no_tumor/00559793_US_Image3_1.png,320,320,76.678896484375,55.74248222112896,2.0,249.0,10.0,63.0,159.0,7.371473049258715,0.7125748520046523,-0.315749460296344,3.1061533804041055,232.9158426719402,319.0507580751483,74311.9761721945,0.7300275482093663,0.7257028923065869,74.94099893162394,56.63704746904346,2.0,248.0,10.0,63.0,159.0,7.24110381377273,0.5907539434507384,-0.6778522087041852,3.4563762870764836,1,1634.222180609533,1634.222180609533,1634.222180609533,0.021991370231128564,2118.531391496217,1.2516685728962436,0.7713938944541012
no_tumor,2,no_tumor/00559835_US_Image1.png,320,320,132.68599609375,45.67368202446415,3.0,254.0,76.0,131.0,193.0,7.532141446971661,0.037424762119139435,-0.18698641800012616,6.402542993583921,318.40796019900495,232.38645482266094,73993.69705796169,1.3701657458563532,0.7225946978316571,130.15053748974128,49.315206802993075,3.0,254.0,65.0,128.0,196.0,7.638365308786326,0.06688446339533348,-0.4101341945961474,6.912668514382585,1,1198.9753709895886,1198.9753709895886,1198.9753709895886,0.016203750030903196,1452.8486230022536,1.114766423359978,0.8252582905106479
